rating,review_text,device,true_label,vader_compound,vader_label,vader_pred_rating,bert_label,bert_score,bert_pred_rating,wc_score,wc_label,wc_pred_rating
4,I am soo happy to got this. It is my 1st iphone sk suman,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.999487042427063,4.997948169708252,1.0,Positive,5.0
4,Phone is beautiful thank you for pic,iPhone 15,Positive,0.7506,Positive,4.5012,Positive,0.9997996687889099,4.99919867515564,1.0,Positive,5.0
4,Teja,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9935770630836487,4.974308252334595,0.0,Neutral,3.0
4,Battery backup is little bit low. Videography is excellent. K S,iPhone 15,Positive,0.4364,Positive,3.8728,Positive,0.9996167421340942,4.998466968536377,1.0,Positive,5.0
5,Camera quality is great but,iPhone 15,Positive,0.3716,Positive,3.7432,Positive,0.9997381567955017,4.998952627182007,1.0,Positive,5.0
4,"Lovely disign and great camera quality, smooth touch screen",iPhone 15,Positive,0.836,Positive,4.672,Positive,0.9997676014900208,4.999070405960083,1.0,Positive,5.0
5,Raman saini,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.8278138637542725,4.31125545501709,0.0,Neutral,3.0
4,"Only issue I received product Camera is Awsem, 4 star only due to heating issue",iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.00926893949508667,1.0370757579803467,-1.0,Negative,1.0
4,60 Hz Display could have been better.,iPhone 15,Positive,0.4404,Positive,3.8808,Negative,0.002077162265777588,1.0083086490631104,0.0,Neutral,3.0
5,Impressive,iPhone 15,Positive,0.5106,Positive,4.0212,Positive,0.999863862991333,4.999455451965332,1.0,Positive,5.0
4,Good product,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998588562011719,4.9994354248046875,1.0,Positive,5.0
5,Very good phone,iPhone 15,Positive,0.4927,Positive,3.9854000000000003,Positive,0.9998637437820435,4.999454975128174,1.0,Positive,5.0
5,Excellent JOYDEEP BOSE,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998117089271545,4.999246835708618,1.0,Positive,5.0
5,Good performance,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998561143875122,4.999424457550049,1.0,Positive,5.0
5,So far so good!!!,iPhone 15,Positive,0.7138,Positive,4.4276,Positive,0.9998490810394287,4.999396324157715,1.0,Positive,5.0
5,sneha gupta,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.8861475586891174,4.54459023475647,0.0,Neutral,3.0
2,Not good,iPhone 15,Negative,-0.3412,Negative,2.3176,Negative,0.0002110600471496582,1.0008442401885986,1.0,Positive,5.0
5,Nandini Rajshekhar swamy,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9921268224716187,4.968507289886475,0.0,Neutral,3.0
5,Just amazing I phone 15 my dream atlast pura hua I am soooo happy,iPhone 15,Positive,0.8591,Positive,4.7181999999999995,Positive,0.9998399019241333,4.999359607696533,1.0,Positive,5.0
5,Superb camera quality,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.99986732006073,4.99946928024292,1.0,Positive,5.0
5,Great,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998630285263062,4.999452114105225,1.0,Positive,5.0
5,Excellent! The pink color is quite subtle and phone build is good. Camera is improved with 48 mp sensor. Worth upgrading if you have iPhone older than 11,iPhone 15,Positive,0.8977,Positive,4.7954,Positive,0.9995891451835632,4.998356580734253,1.0,Positive,5.0
4,Athrav,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9758908152580261,4.9035632610321045,0.0,Neutral,3.0
5,Amazing Phone,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9998619556427002,4.999447822570801,1.0,Positive,5.0
5,Best in this price range and best camera and classy design but only one negative thing is mobile having 60Hz refresh rate only remaining all are perfect,iPhone 15,Positive,0.7311,Positive,4.4622,Negative,0.336317241191864,2.345268964767456,1.0,Positive,5.0
3,Battery gets hit whenever I charge it.,iPhone 15,Neutral,0.0,Neutral,3.0,Negative,0.00557553768157959,1.0223021507263184,0.0,Neutral,3.0
3,Battery drains quickly Siva Rama Krishnan J,iPhone 15,Neutral,0.0,Neutral,3.0,Negative,0.007044613361358643,1.0281784534454346,0.0,Neutral,3.0
3,Sridhar,iPhone 15,Neutral,0.0,Neutral,3.0,Positive,0.9978050589561462,4.991220235824585,0.0,Neutral,3.0
5,Very good product I am. Happy my new iPhone 15,iPhone 15,Positive,0.7841,Positive,4.5682,Positive,0.9998610019683838,4.999444007873535,1.0,Positive,5.0
5,Have been using it since 1 week and no heating issue till now. Look is very classy.,iPhone 15,Positive,0.2484,Positive,3.4968,Positive,0.9994382262229919,4.997752904891968,-0.3333333333333333,Negative,2.3333333333333335
4,vipin upadhyay,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9962515234947205,4.985006093978882,0.0,Neutral,3.0
3,battery backup poor than androide phone and at chaging phone heat and not charge after 80 until temperture is normal . iphone is not user friendly only it for security and status . Dont buy if you face money problem,iPhone 15,Neutral,-0.7208,Negative,1.5584,Negative,0.002068161964416504,1.008272647857666,-1.0,Negative,1.0
5,i just love it and colour is so sexy,iPhone 15,Positive,0.8613,Positive,4.7226,Positive,0.9998871088027954,4.999548435211182,1.0,Positive,5.0
5,Alhamdulillah One More Added By The Mercy Of,iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9580698013305664,4.832279205322266,0.0,Neutral,3.0
5,The camera quality is just amazing. But the battery backup could be better if you are not a heavy user you should go for it.. Absolutely amazing device.,iPhone 15,Positive,0.9168,Positive,4.8336,Positive,0.9997089505195618,4.998835802078247,1.0,Positive,5.0
5,Very nyc phone,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.14227735996246338,1.5691094398498535,0.0,Neutral,3.0
4,In comparing with 16 i love more this one,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.998613715171814,4.994454860687256,1.0,Positive,5.0
5,Great Experience by flipkart,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999843955039978,4.999375820159912,1.0,Positive,5.0
5,Upgraded from 13 to 15. Found it worth upgrading. Go for it folks. A big boost is its battery backup and c type port. No need to carry an additional charger with u. Any C type adaptor will do the job.,iPhone 15,Positive,0.34,Positive,3.68,Positive,0.9968656897544861,4.987462759017944,1.0,Positive,5.0
4,Deeshna A,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9520480632781982,4.808192253112793,0.0,Neutral,3.0
5,Top notch,iPhone 15,Positive,0.2023,Positive,3.4046,Positive,0.9998024106025696,4.999209642410278,0.0,Neutral,3.0
5,"I got samsung ultra s24 ,, compared to that this phone photos are nothing.. i baught it for my wife.. she is not a regular user of phones.. she is ok with it.. she needs a phone fir just talking thats it not more than that..",iPhone 15,Positive,0.296,Positive,3.592,Negative,0.009769856929779053,1.0390794277191162,0.0,Neutral,3.0
5,I am writing this review after using it 2 years continuously and it have best camera and sensor performance and battery is also running throughout a day after one single charge and this phone is best ever phone i have purchased,iPhone 15,Positive,0.8555,Positive,4.711,Positive,0.9918756484985352,4.967502593994141,1.0,Positive,5.0
5,Excellent THERMOTECH ENGINEERING,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.999786913394928,4.999147653579712,1.0,Positive,5.0
5,Best Phone thanks for u,iPhone 15,Positive,0.7964,Positive,4.5928,Positive,0.9992653727531433,4.997061491012573,1.0,Positive,5.0
5,"Battery life veryyy good , camera flagship level , display 910 and performance is one of the best .",iPhone 15,Positive,0.8176,Positive,4.6352,Positive,0.9997283816337585,4.998913526535034,1.0,Positive,5.0
5,The phone looks good in green color,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9990329742431641,4.996131896972656,1.0,Positive,5.0
5,SAURABH KHARE,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9938310384750366,4.9753241539001465,0.0,Neutral,3.0
5,Good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998161196708679,4.999264478683472,1.0,Positive,5.0
4,Battery life was great in the first week and now not so great in the 2nd week. so its not consistent. Havent felt that 60 hz is slow but 120hz would have been great. Heats up sometimes for no apparent reason which is an issue with the 15 series. easily lasts the whole day and I keep it at charging while I sleep coz its painfully slow. even with these drawbacks am happy with the switch from android right now. some things are frustrating on ios and very simple on android but you have to adjus...,iPhone 15,Positive,0.547,Positive,4.094,Negative,0.015424609184265137,1.0616984367370605,0.14285714285714285,Positive,3.2857142857142856
5,Wonder full,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9997871518135071,4.999148607254028,0.0,Neutral,3.0
5,Big billion days are awesome thank you Flipkart for such an amazing deal.,iPhone 15,Positive,0.886,Positive,4.772,Positive,0.9998784065246582,4.999513626098633,1.0,Positive,5.0
5,Love,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9998735189437866,4.9994940757751465,1.0,Positive,5.0
5,Good deal,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998378753662109,4.999351501464844,1.0,Positive,5.0
5,Very good,iPhone 15,Positive,0.4927,Positive,3.9854000000000003,Positive,0.9998520612716675,4.99940824508667,1.0,Positive,5.0
5,awesome camera I,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998679161071777,4.999471664428711,1.0,Positive,5.0
2,Bad quality camera,iPhone 15,Negative,-0.5423,Negative,1.9154,Negative,0.00027042627334594727,1.0010817050933838,-1.0,Negative,1.0
4,Very nice color and got pretty good exchange deal,iPhone 15,Positive,0.8479,Positive,4.6958,Positive,0.999876856803894,4.999507427215576,1.0,Positive,5.0
3,JIJUMON GEORGE,iPhone 15,Neutral,0.0,Neutral,3.0,Negative,0.0554618239402771,1.2218472957611084,0.0,Neutral,3.0
5,Awesome colour Bablu kumar sah,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998420476913452,4.999368190765381,1.0,Positive,5.0
5,Value for money,iPhone 15,Positive,0.34,Positive,3.68,Positive,0.9977725148200989,4.9910900592803955,0.0,Neutral,3.0
5,"Dont buy the 128 GB version, go for 256 or higher memory phones. You will regret it if you buy 128 gb version",iPhone 15,Positive,-0.4215,Negative,2.157,Negative,0.0002792477607727051,1.0011169910430908,0.0,Neutral,3.0
5,Superb performance,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999868631362915,4.99947452545166,1.0,Positive,5.0
3,From cam worst IQOO series is much better in this price range Not recommended Rabindra baranwal,iPhone 15,Neutral,-0.4199,Negative,2.1602,Negative,0.004706203937530518,1.018824815750122,-1.0,Negative,1.0
3,Rohit,iPhone 15,Neutral,0.0,Neutral,3.0,Positive,0.999320387840271,4.997281551361084,0.0,Neutral,3.0
5,Best apple phone ever,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.999721348285675,4.9988853931427,1.0,Positive,5.0
3,"Heating too much. Not expecting from I phone, if some one purchases higher value phone and that phone have heating issues, it is not justifiable.",iPhone 15,Neutral,0.34,Positive,3.68,Negative,0.010178923606872559,1.0407156944274902,-1.0,Negative,1.0
5,Excellent B.K,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998471736907959,4.999388694763184,1.0,Positive,5.0
2,Camera is bad as compared to,iPhone 15,Negative,-0.5423,Negative,1.9154,Negative,0.00019019842147827148,1.000760793685913,-1.0,Negative,1.0
5,Best,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9997941851615906,4.999176740646362,1.0,Positive,5.0
5,I upgraded from iPhone XS to iPhone 15 which is a significant upgrade. I am happy with it.,iPhone 15,Positive,0.6705,Positive,4.341,Positive,0.999854326248169,4.999417304992676,1.0,Positive,5.0
1,Its heating like an oven. Trash in the name of iPhone.,iPhone 15,Negative,0.3612,Positive,3.7224,Negative,0.0003789663314819336,1.0015158653259277,-1.0,Negative,1.0
4,Heating problem,iPhone 15,Positive,-0.4019,Negative,2.1962,Negative,0.003829061985015869,1.0153162479400635,-1.0,Negative,1.0
5,Great phone but still missing 90hz refresh rate display,iPhone 15,Positive,-0.0644,Negative,2.8712,Negative,0.004047513008117676,1.0161900520324707,1.0,Positive,5.0
5,Ashish,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.8773428797721863,4.509371519088745,0.0,Neutral,3.0
5,Lags sometimes. Everything is upto mark but perfomance lags a bit in 128 gb version. Well hoping for updates and more so tht it can be fixed.,iPhone 15,Positive,0.3291,Positive,3.6582,Negative,0.0027727484703063965,1.0110909938812256,0.0,Neutral,3.0
5,Thank you so much,iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9998414516448975,4.99936580657959,0.0,Neutral,3.0
5,"Camera and battery are very bad for this price. Except that, evening is worthy. Go for it....",iPhone 15,Positive,-0.2247,Negative,2.5506,Positive,0.958387553691864,4.833550214767456,-1.0,Negative,1.0
5,Premium look and quality with excellent performance,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998816251754761,4.999526500701904,1.0,Positive,5.0
1,Spicker not work,iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.0004792213439941406,1.0019168853759766,0.0,Neutral,3.0
2,Old phone so bad Flipkart,iPhone 15,Negative,-0.6696,Negative,1.6608,Negative,0.0002314448356628418,1.0009257793426514,-1.0,Negative,1.0
4,Image quality is good and worth buying it Azeem Basha N,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.99986732006073,4.99946928024292,1.0,Positive,5.0
5,Nice phone very fast and responsive. Only drawback is 60Hz display rest all good. Camera is awesome and battery is good considering its a compact phone. Will edit after using after a month.,iPhone 15,Positive,0.9378,Positive,4.8756,Positive,0.9990693926811218,4.996277570724487,1.0,Positive,5.0
5,"Just love the mobile for the price i got it at, along with exchange, sucha steal deal for me",iPhone 15,Positive,0.25,Positive,3.5,Positive,0.9983477592468262,4.993391036987305,1.0,Positive,5.0
4,John,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9933896064758301,4.97355842590332,0.0,Neutral,3.0
5,The product is very nice just switched from iPhone XR. Was thinking to buy Samsung S24 but happy with this purchase. The camera is awesome A single charge will last for a day,iPhone 15,Positive,0.9293,Positive,4.8586,Positive,0.9992026686668396,4.996810674667358,1.0,Positive,5.0
3,Amrit,iPhone 15,Neutral,0.0,Neutral,3.0,Positive,0.9953774213790894,4.981509685516357,0.0,Neutral,3.0
5,Adarsh,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9857394099235535,4.942957639694214,0.0,Neutral,3.0
5,vikas kumar tomar,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9944233298301697,4.977693319320679,0.0,Neutral,3.0
5,Awesome camera nice phone Sk akbar,iPhone 15,Positive,0.7845,Positive,4.569,Positive,0.9991554021835327,4.996621608734131,1.0,Positive,5.0
1,I am not satisfied this phone hitting and not backup battery and all problem many create this phone,iPhone 15,Negative,-0.4464,Negative,2.1071999999999997,Negative,0.001865386962890625,1.0074615478515625,0.0,Neutral,3.0
5,Awesome phone,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998462200164795,4.999384880065918,1.0,Positive,5.0
5,Very good...you can go for it,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9998756647109985,4.999502658843994,1.0,Positive,5.0
4,Nice 5 star camera,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998519420623779,4.999407768249512,1.0,Positive,5.0
5,Bestest,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9995511174201965,4.998204469680786,0.0,Neutral,3.0
5,Good one,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998288154602051,4.99931526184082,1.0,Positive,5.0
4,Nice camera,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.999858021736145,4.99943208694458,1.0,Positive,5.0
3,meet bhuva,iPhone 15,Neutral,0.0,Neutral,3.0,Positive,0.9995577931404114,4.9982311725616455,0.0,Neutral,3.0
5,Awesome phone,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998462200164795,4.999384880065918,1.0,Positive,5.0
5,Best in the price segment,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9995324611663818,4.998129844665527,1.0,Positive,5.0
4,Goutam,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9951674938201904,4.980669975280762,0.0,Neutral,3.0
5,Super duper Kaushal kumar,iPhone 15,Positive,0.5994,Positive,4.1988,Negative,0.0044817328453063965,1.0179269313812256,1.0,Positive,5.0
5,Best phone,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9993820190429688,4.997528076171875,1.0,Positive,5.0
4,Abdul,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.986935019493103,4.947740077972412,0.0,Neutral,3.0
5,Super good,iPhone 15,Positive,0.7783,Positive,4.5565999999999995,Positive,0.9998506307601929,4.9994025230407715,1.0,Positive,5.0
4,"Battery is not good need to charger 3 times a day if heavy usage , otherwise need to charge 2 times a day for normal usage",iPhone 15,Positive,-0.3412,Negative,2.3176,Negative,0.003970146179199219,1.0158805847167969,1.0,Positive,5.0
4,Okay okay,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9997221827507019,4.998888731002808,0.0,Neutral,3.0
5,iPhone is very good. It is most affordable and the camera quality is far beyond expectation. In case of battery it is also good. I like the type C charging,iPhone 15,Positive,0.8221,Positive,4.6442,Positive,0.9997568726539612,4.999027490615845,1.0,Positive,5.0
5,Razda,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.03760427236557007,1.1504170894622803,0.0,Neutral,3.0
5,Superb Senthilkumaravel S,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9997438788414001,4.998975515365601,1.0,Positive,5.0
5,Phone is good but during video shooting in summer phone is heated too much,iPhone 15,Positive,0.2382,Positive,3.4764,Negative,0.006911218166351318,1.0276448726654053,1.0,Positive,5.0
5,Loved it buyed it,iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9998199343681335,4.999279737472534,0.0,Neutral,3.0
5,"software is good ui interface is also good ,little bit hit but its ok",iPhone 15,Positive,0.6908,Positive,4.3816,Positive,0.9996293783187866,4.9985175132751465,1.0,Positive,5.0
5,Superb camera Y P,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999777615070343,4.999110460281372,1.0,Positive,5.0
5,Make sure you order with Open box cash on delivery.Everything is perfect and good condition with my one.,iPhone 15,Positive,0.836,Positive,4.672,Positive,0.9998540878295898,4.999416351318359,1.0,Positive,5.0
5,Nice phone Abhinav Singh negi,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9896913170814514,4.958765268325806,1.0,Positive,5.0
4,Prabu,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9857921600341797,4.943168640136719,0.0,Neutral,3.0
5,Excellent performance and camera,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998704195022583,4.999481678009033,1.0,Positive,5.0
5,I am happy with this product.,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998774528503418,4.999509811401367,1.0,Positive,5.0
5,Best quality,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9998157620429993,4.999263048171997,1.0,Positive,5.0
4,Good product,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998588562011719,4.9994354248046875,1.0,Positive,5.0
5,I love it,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9998799562454224,4.9995198249816895,1.0,Positive,5.0
5,Genuine product by,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9998645782470703,4.999458312988281,0.0,Neutral,3.0
5,Very good camera. Great performance.Only bad point is battery drains out faster,iPhone 15,Positive,0.6195,Positive,4.239,Positive,0.9990286827087402,4.996114730834961,0.3333333333333333,Positive,3.6666666666666665
5,Nice.....i love it,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9998733997344971,4.999493598937988,1.0,Positive,5.0
5,Nice phone,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9996213912963867,4.998485565185547,1.0,Positive,5.0
1,Show off culture only,iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.04148125648498535,1.1659250259399414,0.0,Neutral,3.0
5,sri sudheer,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9979255199432373,4.991702079772949,0.0,Neutral,3.0
5,Fabulous,iPhone 15,Positive,0.5267,Positive,4.0534,Positive,0.9998722076416016,4.999488830566406,1.0,Positive,5.0
5,B,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9129436016082764,4.6517744064331055,0.0,Neutral,3.0
5,Thanks to flipkart,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9996040463447571,4.998416185379028,0.0,Neutral,3.0
5,Worthy of,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9996727705001831,4.998691082000732,0.0,Neutral,3.0
5,Anil patel,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9924696087837219,4.969878435134888,0.0,Neutral,3.0
5,Genuinely super,iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9995231628417969,4.9980926513671875,1.0,Positive,5.0
5,What can one say about Apple Products - premium and high quality with Performance..,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9995192289352417,4.998076915740967,1.0,Positive,5.0
5,Good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998161196708679,4.999264478683472,1.0,Positive,5.0
5,Rohit,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.999320387840271,4.997281551361084,0.0,Neutral,3.0
4,Superb,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998656511306763,4.999462604522705,1.0,Positive,5.0
5,As per name best performance,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9996703863143921,4.998681545257568,1.0,Positive,5.0
5,Ganesan D,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9857300519943237,4.942920207977295,0.0,Neutral,3.0
5,Good one Dharshan K,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998500347137451,4.9994001388549805,1.0,Positive,5.0
5,"Good product, good service, good rate",iPhone 15,Positive,0.8271,Positive,4.6541999999999994,Positive,0.999862551689148,4.999450206756592,1.0,Positive,5.0
2,Data cable is not working,iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.00023347139358520508,1.0009338855743408,0.0,Neutral,3.0
5,Its and excellent device..!!!,iPhone 15,Positive,0.6784,Positive,4.3568,Positive,0.9998745918273926,4.99949836730957,1.0,Positive,5.0
5,Good product 15 series.,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998157620429993,4.999263048171997,1.0,Positive,5.0
1,Very slow hanging,iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.0005804300308227539,1.002321720123291,-1.0,Negative,1.0
5,Wonderful,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998772144317627,4.999508857727051,1.0,Positive,5.0
5,Best phone,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9993820190429688,4.997528076171875,1.0,Positive,5.0
4,PAVAN KUMAR,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9967413544654846,4.9869654178619385,0.0,Neutral,3.0
5,Loved it so ordered 2nd,iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9997606873512268,4.999042749404907,0.0,Neutral,3.0
3,Battery seems to be an issue shaehwar,iPhone 15,Neutral,0.0,Neutral,3.0,Negative,0.007172644138336182,1.0286905765533447,-1.0,Negative,1.0
5,Really awesome i phone 15,iPhone 15,Positive,0.659,Positive,4.318,Positive,0.9997960925102234,4.9991843700408936,1.0,Positive,5.0
5,Wonderful experience updated from 12 to 15 excellent,iPhone 15,Positive,0.8126,Positive,4.6251999999999995,Positive,0.9998723268508911,4.9994893074035645,1.0,Positive,5.0
5,Everything is going smooth and fine after using of 4 months,iPhone 15,Positive,0.2023,Positive,3.4046,Positive,0.9996920824050903,4.998768329620361,1.0,Positive,5.0
4,all are good but i am disappointed about battery backups,iPhone 15,Positive,-0.4939,Negative,2.0122,Negative,0.00794452428817749,1.03177809715271,0.0,Neutral,3.0
5,Original,iPhone 15,Positive,0.3182,Positive,3.6364,Positive,0.9998059868812561,4.999223947525024,0.0,Neutral,3.0
4,Kanak,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.8369569778442383,4.347827911376953,0.0,Neutral,3.0
5,Supper se upper Jigar patel,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.28071582317352295,2.122863292694092,0.0,Neutral,3.0
5,Very good camera quality best,iPhone 15,Positive,0.8122,Positive,4.6244,Positive,0.9998619556427002,4.999447822570801,1.0,Positive,5.0
5,Nice product,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998539686203003,4.999415874481201,1.0,Positive,5.0
5,Awesome Prakash GnanaSekaran,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9995909333229065,4.998363733291626,1.0,Positive,5.0
5,Rizvan,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.998625636100769,4.994502544403076,0.0,Neutral,3.0
5,Just a fabulous phone of this range,iPhone 15,Positive,0.5267,Positive,4.0534,Positive,0.9998375177383423,4.999350070953369,1.0,Positive,5.0
1,iOS 18 is terrible,iPhone 15,Negative,-0.4767,Negative,2.0465999999999998,Negative,0.0010634064674377441,1.004253625869751,-1.0,Negative,1.0
5,Very nice phone,iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.9998219609260559,4.999287843704224,1.0,Positive,5.0
4,Mangal,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9696397185325623,4.878558874130249,0.0,Neutral,3.0
5,Good product,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998588562011719,4.9994354248046875,1.0,Positive,5.0
2,Not so good,iPhone 15,Negative,-0.3865,Negative,2.227,Negative,0.00022858381271362305,1.0009143352508545,1.0,Positive,5.0
5,Rahul,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9972853660583496,4.989141464233398,0.0,Neutral,3.0
5,Should be buy Amit Singh lx,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.012804508209228516,1.051218032836914,0.0,Neutral,3.0
5,Good product,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998588562011719,4.9994354248046875,1.0,Positive,5.0
5,Good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998161196708679,4.999264478683472,1.0,Positive,5.0
4,Nice product for,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998540878295898,4.999416351318359,1.0,Positive,5.0
2,"When ever im deleting messages its getting stuck, screen also pausing for a second at times",iPhone 15,Negative,-0.25,Negative,2.5,Negative,0.0044002532958984375,1.0176010131835938,0.0,Neutral,3.0
4,"The phone is fabulous as everyone knows, but the battery capacity is a little small. It gives a backup of four and a half hours. Chandan M",iPhone 15,Positive,0.296,Positive,3.592,Negative,0.007945656776428223,1.031782627105713,1.0,Positive,5.0
1,Heating,iPhone 15,Negative,0.0,Neutral,3.0,Positive,0.9991363883018494,4.9965455532073975,-1.0,Negative,1.0
5,Great,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998630285263062,4.999452114105225,1.0,Positive,5.0
5,very nice phone i love iphone 15,iPhone 15,Positive,0.807,Positive,4.614,Positive,0.9996637105941772,4.998654842376709,1.0,Positive,5.0
5,Very nice,iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.9998563528060913,4.999425411224365,1.0,Positive,5.0
5,Good but. Camera should,iPhone 15,Positive,0.2382,Positive,3.4764,Positive,0.9997655749320984,4.9990622997283936,1.0,Positive,5.0
5,Nice,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998552799224854,4.999421119689941,1.0,Positive,5.0
1,Heating problems and battery drain very fast,iPhone 15,Negative,-0.4019,Negative,2.1962,Negative,0.0005733966827392578,1.002293586730957,-0.3333333333333333,Negative,2.3333333333333335
